금융회사명,상품명,가입방법,만기이자,우대조건,가입대상,금리유형,적립유형,저축기간(개월),기본금리(%),최고우대금리(%)
키움예스저축은행,키워드림 정기적금,영업점,"*만기후 1개월 이내 : 당초 약정금리 또는 만기시 동일상품 동일계약기간의 신규 약정금리 중 낮은 이율
*만기후 1개월 초과 : 만기시점 보통예금 이율","*인터넷뱅킹, 스마트뱅킹, 비대면 가입시 우대금리 적용",제한없음,단리,정액적립식,6,2.5,2.5
키움예스저축은행,키워드림 정기적금,영업점,"*만기후 1개월 이내 : 당초 약정금리 또는 만기시 동일상품 동일계약기간의 신규 약정금리 중 낮은 이율
*만기후 1개월 초과 : 만기시점 보통예금 이율","*인터넷뱅킹, 스마트뱅킹, 비대면 가입시 우대금리 적용",제한없음,단리,정액적립식,12,3.4,3.4
키움예스저축은행,키워드림 정기적금,영업점,"*만기후 1개월 이내 : 당초 약정금리 또는 만기시 동일상품 동일계약기간의 신규 약정금리 중 낮은 이율
*만기후 1개월 초과 : 만기시점 보통예금 이율","*인터넷뱅킹, 스마트뱅킹, 비대면 가입시 우대금리 적용",제한없음,단리,정액적립식,12,3.0,3.0
키움예스저축은행,키워드림 정기적금,영업점,"*만기후 1개월 이내 : 당초 약정금리 또는 만기시 동일상품 동일계약기간의 신규 약정금리 중 낮은 이율
*만기후 1개월 초과 : 만기시점 보통예금 이율","*인터넷뱅킹, 스마트뱅킹, 비대면 가입시 우대금리 적용",제한없음,단리,정액적립식,12,3.5,3.5
키움예스저축은행,키워드림 정기적금,영업점,"*만기후 1개월 이내 : 당초 약정금리 또는 만기시 동일상품 동일계약기간의 신규 약정금리 중 낮은 이율
*만기후 1개월 초과 : 만기시점 보통예금 이율","*인터넷뱅킹, 스마트뱅킹, 비대면 가입시 우대금리 적용",제한없음,단리,정액적립식,12,4.0,4.0
키움예스저축은행,키워드림 정기적금,영업점,"*만기후 1개월 이내 : 당초 약정금리 또는 만기시 동일상품 동일계약기간의 신규 약정금리 중 낮은 이율
*만기후 1개월 초과 : 만기시점 보통예금 이율","*인터넷뱅킹, 스마트뱅킹, 비대면 가입시 우대금리 적용",제한없음,단리,정액적립식,12,3.9,3.9
키움예스저축은행,키워드림 정기적금,영업점,"*만기후 1개월 이내 : 당초 약정금리 또는 만기시 동일상품 동일계약기간의 신규 약정금리 중 낮은 이율
*만기후 1개월 초과 : 만기시점 보통예금 이율","*인터넷뱅킹, 스마트뱅킹, 비대면 가입시 우대금리 적용",제한없음,단리,정액적립식,24,3.1,3.1
키움예스저축은행,키워드림 정기적금,영업점,"*만기후 1개월 이내 : 당초 약정금리 또는 만기시 동일상품 동일계약기간의 신규 약정금리 중 낮은 이율
*만기후 1개월 초과 : 만기시점 보통예금 이율","*인터넷뱅킹, 스마트뱅킹, 비대면 가입시 우대금리 적용",제한없음,단리,정액적립식,24,3.0,3.0
키움예스저축은행,키워드림 정기적금,영업점,"*만기후 1개월 이내 : 당초 약정금리 또는 만기시 동일상품 동일계약기간의 신규 약정금리 중 낮은 이율
*만기후 1개월 초과 : 만기시점 보통예금 이율","*인터넷뱅킹, 스마트뱅킹, 비대면 가입시 우대금리 적용",제한없음,단리,정액적립식,24,3.5,3.5
키움예스저축은행,키워드림 정기적금,영업점,"*만기후 1개월 이내 : 당초 약정금리 또는 만기시 동일상품 동일계약기간의 신규 약정금리 중 낮은 이율
*만기후 1개월 초과 : 만기시점 보통예금 이율","*인터넷뱅킹, 스마트뱅킹, 비대면 가입시 우대금리 적용",제한없음,단리,정액적립식,24,4.0,4.0
키움예스저축은행,키워드림 정기적금,영업점,"*만기후 1개월 이내 : 당초 약정금리 또는 만기시 동일상품 동일계약기간의 신규 약정금리 중 낮은 이율
*만기후 1개월 초과 : 만기시점 보통예금 이율","*인터넷뱅킹, 스마트뱅킹, 비대면 가입시 우대금리 적용",제한없음,단리,정액적립식,24,3.4,3.4
키움예스저축은행,키워드림 정기적금,영업점,"*만기후 1개월 이내 : 당초 약정금리 또는 만기시 동일상품 동일계약기간의 신규 약정금리 중 낮은 이율
*만기후 1개월 초과 : 만기시점 보통예금 이율","*인터넷뱅킹, 스마트뱅킹, 비대면 가입시 우대금리 적용",제한없음,단리,정액적립식,36,2.9,2.9
키움예스저축은행,키워드림 정기적금,영업점,"*만기후 1개월 이내 : 당초 약정금리 또는 만기시 동일상품 동일계약기간의 신규 약정금리 중 낮은 이율
*만기후 1개월 초과 : 만기시점 보통예금 이율","*인터넷뱅킹, 스마트뱅킹, 비대면 가입시 우대금리 적용",제한없음,단리,정액적립식,36,3.0,3.0
키움예스저축은행,키워드림 정기적금,영업점,"*만기후 1개월 이내 : 당초 약정금리 또는 만기시 동일상품 동일계약기간의 신규 약정금리 중 낮은 이율
*만기후 1개월 초과 : 만기시점 보통예금 이율","*인터넷뱅킹, 스마트뱅킹, 비대면 가입시 우대금리 적용",제한없음,단리,정액적립식,36,3.5,3.5
키움예스저축은행,키워드림 정기적금,영업점,"*만기후 1개월 이내 : 당초 약정금리 또는 만기시 동일상품 동일계약기간의 신규 약정금리 중 낮은 이율
*만기후 1개월 초과 : 만기시점 보통예금 이율","*인터넷뱅킹, 스마트뱅킹, 비대면 가입시 우대금리 적용",제한없음,단리,정액적립식,36,3.4,3.4
키움저축은행,SB톡톡정기적금 (비대면),스마트폰,"-만기후 1개월 이내
당초 약정금리 또는 만기시 동일상품 동일계약기간의 신규 약정금리 중 낮은 이율
-만기후 1개월 초과
연 0.2% (신규시점의 보통예금 금리)
※2019년 7월 1일 이후 신규 가입 계좌에 한함.",없음,제한없음,단리,정액적립식,1,1.8,1.8
키움저축은행,SB톡톡정기적금 (비대면),스마트폰,"-만기후 1개월 이내
당초 약정금리 또는 만기시 동일상품 동일계약기간의 신규 약정금리 중 낮은 이율
-만기후 1개월 초과
연 0.2% (신규시점의 보통예금 금리)
※2019년 7월 1일 이후 신규 가입 계좌에 한함.",없음,제한없음,단리,정액적립식,3,1.8,1.8
키움저축은행,SB톡톡정기적금 (비대면),스마트폰,"-만기후 1개월 이내
당초 약정금리 또는 만기시 동일상품 동일계약기간의 신규 약정금리 중 낮은 이율
-만기후 1개월 초과
연 0.2% (신규시점의 보통예금 금리)
※2019년 7월 1일 이후 신규 가입 계좌에 한함.",없음,제한없음,단리,정액적립식,6,3.3,3.3
키움저축은행,SB톡톡정기적금 (비대면),스마트폰,"-만기후 1개월 이내
당초 약정금리 또는 만기시 동일상품 동일계약기간의 신규 약정금리 중 낮은 이율
-만기후 1개월 초과
연 0.2% (신규시점의 보통예금 금리)
※2019년 7월 1일 이후 신규 가입 계좌에 한함.",없음,제한없음,단리,정액적립식,6,2.5,2.5
키움저축은행,SB톡톡정기적금 (비대면),스마트폰,"-만기후 1개월 이내
당초 약정금리 또는 만기시 동일상품 동일계약기간의 신규 약정금리 중 낮은 이율
-만기후 1개월 초과
연 0.2% (신규시점의 보통예금 금리)
※2019년 7월 1일 이후 신규 가입 계좌에 한함.",없음,제한없음,단리,정액적립식,6,3.0,3.0
키움저축은행,SB톡톡정기적금 (비대면),스마트폰,"-만기후 1개월 이내
당초 약정금리 또는 만기시 동일상품 동일계약기간의 신규 약정금리 중 낮은 이율
-만기후 1개월 초과
연 0.2% (신규시점의 보통예금 금리)
※2019년 7월 1일 이후 신규 가입 계좌에 한함.",없음,제한없음,단리,자유적립식,6,2.0,2.0
키움저축은행,SB톡톡정기적금 (비대면),스마트폰,"-만기후 1개월 이내
당초 약정금리 또는 만기시 동일상품 동일계약기간의 신규 약정금리 중 낮은 이율
-만기후 1개월 초과
연 0.2% (신규시점의 보통예금 금리)
※2019년 7월 1일 이후 신규 가입 계좌에 한함.",없음,제한없음,단리,정액적립식,6,3.2,3.2
키움저축은행,SB톡톡정기적금 (비대면),스마트폰,"-만기후 1개월 이내
당초 약정금리 또는 만기시 동일상품 동일계약기간의 신규 약정금리 중 낮은 이율
-만기후 1개월 초과
연 0.2% (신규시점의 보통예금 금리)
※2019년 7월 1일 이후 신규 가입 계좌에 한함.",없음,제한없음,단리,정액적립식,12,3.7,3.7
키움저축은행,SB톡톡정기적금 (비대면),스마트폰,"-만기후 1개월 이내
당초 약정금리 또는 만기시 동일상품 동일계약기간의 신규 약정금리 중 낮은 이율
-만기후 1개월 초과
연 0.2% (신규시점의 보통예금 금리)
※2019년 7월 1일 이후 신규 가입 계좌에 한함.",없음,제한없음,단리,정액적립식,12,4.0,4.0
키움저축은행,SB톡톡정기적금 (비대면),스마트폰,"-만기후 1개월 이내
당초 약정금리 또는 만기시 동일상품 동일계약기간의 신규 약정금리 중 낮은 이율
-만기후 1개월 초과
연 0.2% (신규시점의 보통예금 금리)
※2019년 7월 1일 이후 신규 가입 계좌에 한함.",없음,제한없음,단리,정액적립식,12,3.5,3.5
키움저축은행,SB톡톡정기적금 (비대면),스마트폰,"-만기후 1개월 이내
당초 약정금리 또는 만기시 동일상품 동일계약기간의 신규 약정금리 중 낮은 이율
-만기후 1개월 초과
연 0.2% (신규시점의 보통예금 금리)
※2019년 7월 1일 이후 신규 가입 계좌에 한함.",없음,제한없음,단리,정액적립식,24,3.8,3.8
키움저축은행,SB톡톡정기적금 (비대면),스마트폰,"-만기후 1개월 이내
당초 약정금리 또는 만기시 동일상품 동일계약기간의 신규 약정금리 중 낮은 이율
-만기후 1개월 초과
연 0.2% (신규시점의 보통예금 금리)
※2019년 7월 1일 이후 신규 가입 계좌에 한함.",없음,제한없음,단리,정액적립식,24,3.5,3.5
키움저축은행,SB톡톡정기적금 (비대면),스마트폰,"-만기후 1개월 이내
당초 약정금리 또는 만기시 동일상품 동일계약기간의 신규 약정금리 중 낮은 이율
-만기후 1개월 초과
연 0.2% (신규시점의 보통예금 금리)
※2019년 7월 1일 이후 신규 가입 계좌에 한함.",없음,제한없음,단리,정액적립식,24,3.4,3.4
키움저축은행,SB톡톡정기적금 (비대면),스마트폰,"-만기후 1개월 이내
당초 약정금리 또는 만기시 동일상품 동일계약기간의 신규 약정금리 중 낮은 이율
-만기후 1개월 초과
연 0.2% (신규시점의 보통예금 금리)
※2019년 7월 1일 이후 신규 가입 계좌에 한함.",없음,제한없음,복리,자유적립식,24,4.1,4.1
